scroll,z,k,seed,cell,x,y,inside
PHerc1545,2544,10,20273459,c,3845.4747280223546,3664.8917917765657,1
PHerc1545,2544,10,20273459,d,3853.498676931295,3657.609090536349,1
PHerc1545,2544,11,20274459,a,3958.637377727725,3787.5912950187894,1
PHerc1545,2544,11,20274459,b,3794.637377727725,3544.5912950187894,1
PHerc1545,2544,11,20274459,c,3958.637377727725,3787.5912950187894,1
PHerc1545,2544,11,20274459,d,3794.637377727725,3544.5912950187894,1
PHerc1545,2544,12,20275459,a,4014.507140738636,3795.197444594103,1
PHerc1545,2544,12,20275459,b,4028.507140738636,3761.197444594103,1
PHerc1545,2544,12,20275459,c,4014.507140738636,3795.197444594103,1
PHerc1545,2544,12,20275459,d,4028.507140738636,3761.197444594103,1
PHerc1545,2544,13,20276459,a,3867.0666233778215,3648.53533479509,1
PHerc1545,2544,13,20276459,b,3808.0666233778215,3567.53533479509,1
PHerc1545,2544,13,20276459,c,3867.0666233778215,3648.53533479509,1
PHerc1545,2544,13,20276459,d,3808.0666233778215,3567.53533479509,1
PHerc1545,2544,14,20277459,a,3837.0389635882834,3736.784951458881,1
PHerc1545,2544,14,20277459,b,3823.0389635882834,3722.784951458881,1
PHerc1545,2544,14,20277459,c,3837.0389635882834,3736.784951458881,1
PHerc1545,2544,14,20277459,d,3823.0389635882834,3722.784951458881,1
PHerc1545,2544,15,20278459,a,3807.5477028435166,3681.149550885415,1
PHerc1545,2544,15,20278459,b,3808.5477028435166,3674.149550885415,1
PHerc1545,2544,15,20278459,c,3807.5477028435166,3681.149550885415,1
PHerc1545,2544,15,20278459,d,3808.5477028435166,3674.149550885415,1
PHerc1545,2544,16,20279459,a,3991.219190366212,3803.9418367561134,1
PHerc1545,2544,16,20279459,b,3992.219190366212,3793.9418367561134,1
PHerc1545,2544,16,20279459,c,3991.643037100455,3803.206599746315,1
PHerc1545,2544,16,20279459,d,3992.643037100455,3794.206599746315,1
PHerc1545,2544,17,20280459,a,3867.118459724413,3731.5988226115237,1
PHerc1545,2544,17,20280459,b,3882.118459724413,3739.5988226115237,1
PHerc1545,2544,17,20280459,c,3867.118459724413,3731.5988226115237,1
PHerc1545,2544,17,20280459,d,3882.3264656813553,3740.1586890243475,1
PHerc1545,2544,18,20281459,a,3966.254636395089,3771.654412683668,1
PHerc1545,2544,18,20281459,b,3996.254636395089,3760.654412683668,1
PHerc1545,2544,18,20281459,c,3966.254636395089,3771.654412683668,1
PHerc1545,2544,18,20281459,d,3996.6028000075153,3760.2511588950897,1
PHerc1545,2544,19,20282459,a,3970.1843350673594,3769.6406348499672,1
PHerc1545,2544,19,20282459,b,3970.1843350673594,3731.6406348499672,1
PHerc1545,2544,19,20282459,c,3970.1843350673594,3769.6406348499672,1
PHerc1545,2544,19,20282459,d,3969.1843350673594,3762.6406348499672,1
PHerc1545,3214,0,20264129,a,1086.9116409650949,8934.581325345469,0
PHerc1545,3214,0,20264129,b,3745.911640965095,3360.581325345469,1
PHerc1545,3214,0,20264129,c,1875.9116409650949,7506.0,1
PHerc1545,3214,0,20264129,d,3746.869926480044,3360.9294897806844,1
PHerc1545,3214,1,20265129,a,951.3479713401821,9160.459462006304,0
PHerc1545,3214,1,20265129,b,3769.347971340182,3367.4594620063044,1
PHerc1545,3214,1,20265129,c,1877.347971340182,7506.0,1
PHerc1545,3214,1,20265129,d,3769.551615593072,3367.1690842678713,1
PHerc1545,3214,2,20266129,a,755.9657998492107,9336.027077150613,0
PHerc1545,3214,2,20266129,b,3758.9657998492107,3372.027077150613,1
PHerc1545,3214,2,20266129,c,1793.9657998492107,7506.0,1
PHerc1545,3214,2,20266129,d,3758.6214748794796,3371.8070393707694,1
PHerc1545,3214,3,20267129,a,1367.1745906091555,8535.645258070232,0
PHerc1545,3214,3,20267129,b,3777.1745906091555,3389.6452580702326,1
PHerc1545,3214,3,20267129,c,1913.1745906091555,7506.0,1
PHerc1545,3214,3,20267129,d,3777.8804628390926,3389.245481074509,1
PHerc1545,3214,4,20268129,a,944.8166003482586,9165.196922623629,0
PHerc1545,3214,4,20268129,b,3738.8166003482584,3373.1969226236297,1
PHerc1545,3214,4,20268129,c,1878.8166003482586,7506.0,1
PHerc1545,3214,4,20268129,d,3758.0947233322477,3379.5139371554337,1
PHerc1545,3214,5,20269129,a,1116.8507105433905,8922.892306000063,0
PHerc1545,3214,5,20269129,b,3764.8507105433905,3361.8923060000625,1
PHerc1545,3214,5,20269129,c,1877.8507105433905,7506.0,1
PHerc1545,3214,5,20269129,d,4232.183275082651,3755.4778773281773,1
PHerc1545,3214,6,20270129,a,1019.1366061940407,9019.709730384846,0
PHerc1545,3214,6,20270129,b,4159.136606194041,3687.709730384846,1
PHerc1545,3214,6,20270129,c,1858.8599320571902,7506.0,1
PHerc1545,3214,6,20270129,d,3763.9046803746746,3371.0926295634135,1
PHerc1545,3214,7,20271129,a,971.1352786440268,9169.450264703377,0
PHerc1545,3214,7,20271129,b,3767.1352786440266,3376.450264703376,1
PHerc1545,3214,7,20271129,c,1885.1352786440268,7506.0,1
PHerc1545,3214,7,20271129,d,3766.551190421296,3376.267442830243,1
PHerc1545,3214,8,20272129,a,1090.236000148459,9002.14100046041,0
PHerc1545,3214,8,20272129,b,3748.236000148459,3360.1410004604095,1
PHerc1545,3214,8,20272129,c,1898.8718972007814,7506.0,1
PHerc1545,3214,8,20272129,d,4237.229958470654,3703.3997445991868,1
PHerc1545,3214,9,20273129,a,978.4961400915599,8999.40330604192,0
PHerc1545,3214,9,20273129,b,3744.49614009156,3361.4033060419206,1
PHerc1545,3214,9,20273129,c,1778.939505851727,7506.0,1
PHerc1545,3214,9,20273129,d,3744.356843742974,3360.7787187346266,1
PHerc1545,3214,10,20274129,a,1161.5828107917914,8796.581041270965,0
PHerc1545,3214,10,20274129,b,3781.5828107917914,3388.581041270965,1
PHerc1545,3214,10,20274129,c,1839.5828107917914,7506.0,1
PHerc1545,3214,10,20274129,d,3780.8250697838494,3388.8119955733173,1
PHerc1545,3214,11,20275129,a,926.1305647325735,9226.882059728512,0
PHerc1545,3214,11,20275129,b,3738.1305647325735,3362.882059728513,1
PHerc1545,3214,11,20275129,c,1904.1305647325735,7506.0,1
PHerc1545,3214,11,20275129,d,3737.7022296754953,3363.4014439011767,1
PHerc1545,3214,12,20276129,a,1071.2360272656874,9157.952814735501,0
PHerc1545,3214,12,20276129,b,3788.236027265688,3386.952814735502,1
PHerc1545,3214,12,20276129,c,1968.2360272656874,7506.0,1
PHerc1545,3214,12,20276129,d,3746.111759813921,3360.5116765628627,1
PHerc1545,3214,13,20277129,a,1092.7812918386826,8848.548679274681,0
PHerc1545,3214,13,20277129,b,3763.7812918386826,3374.5486792746815,1
PHerc1545,3214,13,20277129,c,1814.7812918386826,7506.0,1
PHerc1545,3214,13,20277129,d,4168.388851308406,3727.0994477358868,1
PHerc1545,3214,14,20278129,a,1079.27671398084,8938.198104487334,0
PHerc1545,3214,14,20278129,b,3768.27671398084,3389.1981044873337,1
PHerc1545,3214,14,20278129,c,1850.27671398084,7506.0,1
PHerc1545,3214,14,20278129,d,3767.8989500145362,3388.9370488016266,1
PHerc1545,3214,15,20279129,a,721.2290596835333,9415.201525051481,0
PHerc1545,3214,15,20279129,b,3808.2290596835333,3427.2015250514814,1
PHerc1545,3214,15,20279129,c,1794.2290596835333,7506.0,1
PHerc1545,3214,15,20279129,d,3809.997806421513,3426.8210730067917,1
PHerc1545,3214,16,20280129,a,926.1205715121869,9291.950340677267,0
PHerc1545,3214,16,20280129,b,3779.120571512187,3388.9503406772674,1
PHerc1545,3214,16,20280129,c,1891.1205715121869,7506.0,1
PHerc1545,3214,16,20280129,d,3779.202421072182,3389.1404148064303,1
PHerc1545,3214,17,20281129,a,817.5910917705637,9310.022087014722,0
PHerc1545,3214,17,20281129,b,4173.591091770564,3587.0220870147223,1
PHerc1545,3214,17,20281129,c,1839.8482947317939,7506.0,1
PHerc1545,3214,17,20281129,d,4166.798871562248,3728.150189244923,1
PHerc1545,3214,18,20282129,a,822.0757601207902,9318.88815378784,0
PHerc1545,3214,18,20282129,b,3873.0757601207897,3472.8881537878415,1
PHerc1545,3214,18,20282129,c,1827.0757601207902,7506.0,1
PHerc1545,3214,18,20282129,d,4217.5033339034535,3740.719254753816,1
PHerc1545,3214,19,20283129,a,1113.6198132522984,8789.744609368958,0
PHerc1545,3214,19,20283129,b,3743.6198132522986,3346.7446093689587,1
PHerc1545,3214,19,20283129,c,1815.6198132522984,7506.0,1
PHerc1545,3214,19,20283129,d,3743.6882128429365,3346.70314434613,1
PHerc1545,3885,0,20264800,a,4153.45779260738,3480.097530376105,1
PHerc1545,3885,0,20264800,b,4163.45779260738,3498.097530376105,1
PHerc1545,3885,0,20264800,c,4153.63127481951,3480.5276213465286,1
PHerc1545,3885,0,20264800,d,4163.63127481951,3498.5276213465286,1
PHerc1545,3885,1,20265800,a,4176.892240646479,3460.0731346474295,1
PHerc1545,3885,1,20265800,b,4304.892240646479,3495.0731346474295,1
PHerc1545,3885,1,20265800,c,4176.616102912505,3460.850542595098,1
PHerc1545,3885,1,20265800,d,4305.389670518488,3495.5147019389337,1
PHerc1545,3885,2,20266800,a,4196.859265162565,3460.2676889938134,1
PHerc1545,3885,2,20266800,b,4249.859265162565,3475.2676889938134,1
PHerc1545,3885,2,20266800,c,4196.764477777079,3460.7070663587538,1
PHerc1545,3885,2,20266800,d,4249.764477777079,3474.7070663587538,1
PHerc1545,3885,3,20267800,a,4185.094691166881,3446.742217257453,1
PHerc1545,3885,3,20267800,b,4253.094691166881,3474.742217257453,1
PHerc1545,3885,3,20267800,c,4185.094691166881,3446.742217257453,1
PHerc1545,3885,3,20267800,d,4253.094691166881,3474.742217257453,1
PHerc1545,3885,4,20268800,a,4180.7650119566715,3458.0232034728997,1
PHerc1545,3885,4,20268800,b,4232.7650119566715,3432.0232034728997,1
PHerc1545,3885,4,20268800,c,4180.7650119566715,3458.0232034728997,1
PHerc1545,3885,4,20268800,d,4232.7650119566715,3432.0232034728997,1
PHerc1545,3885,5,20269800,a,4199.774267833923,3463.1973135375533,1
PHerc1545,3885,5,20269800,b,4243.774267833923,3496.1973135375533,1
PHerc1545,3885,5,20269800,c,4199.457307456965,3462.953452598346,1
PHerc1545,3885,5,20269800,d,4243.457307456965,3496.953452598346,1
PHerc1545,3885,6,20270800,a,4198.4640205160185,3467.029464805374,1
PHerc1545,3885,6,20270800,b,4259.4640205160185,3490.029464805374,1
PHerc1545,3885,6,20270800,c,4198.4640205160185,3467.029464805374,1
PHerc1545,3885,6,20270800,d,4259.4640205160185,3490.029464805374,1
PHerc1545,3885,7,20271800,a,4206.447207171845,3461.693825732795,1
PHerc1545,3885,7,20271800,b,4236.447207171845,3450.693825732795,1
PHerc1545,3885,7,20271800,c,4206.576946268759,3461.761689461105,1
PHerc1545,3885,7,20271800,d,4235.721976917284,3450.9418651133324,1
PHerc1545,3885,8,20272800,a,4186.071771972307,3455.274087240318,1
PHerc1545,3885,8,20272800,b,4241.071771972307,3463.274087240318,1
PHerc1545,3885,8,20272800,c,4186.071771972307,3455.274087240318,1
PHerc1545,3885,8,20272800,d,4241.071771972307,3463.274087240318,1
PHerc1545,3885,9,20273800,a,4182.305746403422,3450.4983107902513,1
PHerc1545,3885,9,20273800,b,4231.305746403422,3471.4983107902513,1
PHerc1545,3885,9,20273800,c,4182.115147142536,3450.1322018712594,1
PHerc1545,3885,9,20273800,d,4231.115147142536,3472.1322018712594,1
PHerc1545,3885,10,20274800,a,4193.04147034704,3451.0894746155195,1
PHerc1545,3885,10,20274800,b,4265.04147034704,3466.0894746155195,1
PHerc1545,3885,10,20274800,c,4193.04147034704,3451.0894746155195,1
PHerc1545,3885,10,20274800,d,4265.04147034704,3466.0894746155195,1
PHerc1545,3885,11,20275800,a,4183.45223798661,3469.5717642981017,1
PHerc1545,3885,11,20275800,b,4226.45223798661,3434.5717642981017,1
PHerc1545,3885,11,20275800,c,4183.45223798661,3469.5717642981017,1
PHerc1545,3885,11,20275800,d,4226.45223798661,3434.5717642981017,1
PHerc1545,3885,12,20276800,a,4174.9772791208725,3436.9914158093466,1
PHerc1545,3885,12,20276800,b,4207.9772791208725,3378.9914158093466,1
PHerc1545,3885,12,20276800,c,4174.9772791208725,3436.9914158093466,1
PHerc1545,3885,12,20276800,d,4209.9772791208725,3382.9914158093466,1
PHerc1545,3885,13,20277800,a,4205.221762800436,3447.022298267707,1
PHerc1545,3885,13,20277800,b,4256.221762800436,3450.022298267707,1
PHerc1545,3885,13,20277800,c,4205.221762800436,3447.022298267707,1
PHerc1545,3885,13,20277800,d,4256.221762800436,3450.022298267707,1
PHerc1545,3885,14,20278800,a,4183.872323322115,3457.384305010831,1
PHerc1545,3885,14,20278800,b,4232.872323322115,3474.384305010831,1
PHerc1545,3885,14,20278800,c,4183.872323322115,3457.384305010831,1
PHerc1545,3885,14,20278800,d,4232.508799047682,3475.025684826779,1
PHerc1545,3885,15,20279800,a,4179.742195283849,3466.5041594251707,1
PHerc1545,3885,15,20279800,b,4241.742195283849,3469.5041594251707,1
PHerc1545,3885,15,20279800,c,4179.742195283849,3466.5041594251707,1
PHerc1545,3885,15,20279800,d,4241.742195283849,3469.5041594251707,1
PHerc1545,3885,16,20280800,a,4187.594434009148,3446.014072319076,1
PHerc1545,3885,16,20280800,b,4238.594434009148,3456.014072319076,1
PHerc1545,3885,16,20280800,c,4187.594434009148,3446.014072319076,1
PHerc1545,3885,16,20280800,d,4239.275908216276,3455.37585424308,1
PHerc1545,3885,17,20281800,a,4191.878413659184,3469.5205309132384,1
PHerc1545,3885,17,20281800,b,4242.878413659184,3486.5205309132384,1
PHerc1545,3885,17,20281800,c,4192.073273920155,3468.8895076813574,1
PHerc1545,3885,17,20281800,d,4242.073273920155,3485.8895076813574,1
PHerc1545,3885,18,20282800,a,4223.167097688837,3444.1062918527646,1
PHerc1545,3885,18,20282800,b,4247.167097688837,3440.1062918527646,1
PHerc1545,3885,18,20282800,c,4223.167097688837,3444.1062918527646,1
PHerc1545,3885,18,20282800,d,4249.167097688837,3448.1062918527646,1
PHerc1545,3885,19,20283800,a,4183.531375151905,3427.8020461885167,1
PHerc1545,3885,19,20283800,b,4217.531375151905,3429.8020461885167,1
PHerc1545,3885,19,20283800,c,4183.531375151905,3427.8020461885167,1
PHerc1545,3885,19,20283800,d,4217.531375151905,3429.8020461885167,1
PHerc1545,4555,0,20265470,a,4253.957712194286,2988.3248209296435,1
PHerc1545,4555,0,20265470,b,4241.957712194286,2943.3248209296435,1
PHerc1545,4555,0,20265470,c,4253.073052004008,2988.394689547477,1
PHerc1545,4555,0,20265470,d,4242.073052004008,2943.394689547477,1
PHerc1545,4555,1,20266470,a,4251.582912069979,2956.0067660722493,1
PHerc1545,4555,1,20266470,b,4229.582912069979,2902.0067660722493,1
PHerc1545,4555,1,20266470,c,4243.582912069979,3135.0067660722493,1
PHerc1545,4555,1,20266470,d,4229.582912069979,2902.0067660722493,1
PHerc1545,4555,2,20267470,a,4277.92758419051,2974.466801761035,1
PHerc1545,4555,2,20267470,b,4188.92758419051,3123.466801761035,1
PHerc1545,4555,2,20267470,c,4224.717311043507,3139.1791148804723,1
PHerc1545,4555,2,20267470,d,4189.717311043507,3123.1791148804723,1
PHerc1545,4555,3,20268470,a,4258.750745653626,2960.5676877656438,1
PHerc1545,4555,3,20268470,b,4236.750745653626,2925.5676877656438,1
PHerc1545,4555,3,20268470,c,4258.800074476208,2959.7970375012014,1
PHerc1545,4555,3,20268470,d,4236.274862373341,2926.0104142300556,1
PHerc1545,4555,4,20269470,a,4261.828075808795,2969.111704620749,1
PHerc1545,4555,4,20269470,b,4249.828075808795,2950.111704620749,1
PHerc1545,4555,4,20269470,c,4261.828075808795,2969.111704620749,1
PHerc1545,4555,4,20269470,d,4249.558878421519,2950.451621125764,1
PHerc1545,4555,5,20270470,a,4237.678815136756,3111.814985484074,1
PHerc1545,4555,5,20270470,b,4256.678815136756,2942.814985484074,1
PHerc1545,4555,5,20270470,c,4237.636655321799,3111.5465642817817,1
PHerc1545,4555,5,20270470,d,4257.636655321799,2943.5465642817817,1
PHerc1545,4555,6,20271470,a,4278.628763891173,3150.908651256032,1
PHerc1545,4555,6,20271470,b,4234.628763891173,2941.908651256032,1
PHerc1545,4555,6,20271470,c,4279.516034809784,3150.4600681069774,1
PHerc1545,4555,6,20271470,d,4234.516034809784,2942.4600681069774,1
PHerc1545,4555,7,20272470,a,4259.610077739252,3116.838003525302,1
PHerc1545,4555,7,20272470,b,4225.610077739252,2959.838003525302,1
PHerc1545,4555,7,20272470,c,4259.610077739252,3116.838003525302,1
PHerc1545,4555,7,20272470,d,4225.610077739252,2959.838003525302,1
PHerc1545,4555,8,20273470,a,4313.5172593210655,3171.804086055759,1
PHerc1545,4555,8,20273470,b,4217.5172593210655,2940.804086055759,1
PHerc1545,4555,8,20273470,c,4313.5172593210655,3171.804086055759,1
PHerc1545,4555,8,20273470,d,4217.5172593210655,2940.804086055759,1
PHerc1545,4555,9,20274470,a,4243.201443263851,3117.9105328194623,1
PHerc1545,4555,9,20274470,b,4199.201443263851,3107.9105328194623,1
PHerc1545,4555,9,20274470,c,4242.727993601632,3117.9797746618824,1
PHerc1545,4555,9,20274470,d,4253.3381441623205,2943.197340284016,1
PHerc1545,4555,10,20275470,a,4246.86887578747,2982.4268201229556,1
PHerc1545,4555,10,20275470,b,4229.86887578747,2924.4268201229556,1
PHerc1545,4555,10,20275470,c,4216.953788678268,3095.2490929774594,1
PHerc1545,4555,10,20275470,d,4229.86887578747,2924.4268201229556,1
PHerc1545,4555,11,20276470,a,4229.398685572658,3121.780239811262,1
PHerc1545,4555,11,20276470,b,4193.398685572658,3112.780239811262,1
PHerc1545,4555,11,20276470,c,4229.42038082271,3122.5906992037367,1
PHerc1545,4555,11,20276470,d,4193.398685572658,3112.780239811262,1
PHerc1545,4555,12,20277470,a,4242.768449475117,3126.1666801351275,1
PHerc1545,4555,12,20277470,b,4210.768449475117,3127.1666801351275,1
PHerc1545,4555,12,20277470,c,4242.768449475117,3126.1666801351275,1
PHerc1545,4555,12,20277470,d,4252.499231720649,2942.4456309490615,1
PHerc1545,4555,13,20278470,a,4225.900510935513,3112.627269524807,1
PHerc1545,4555,13,20278470,b,4232.900510935513,2972.627269524807,1
PHerc1545,4555,13,20278470,c,4243.86631565511,3012.2679641321965,1
PHerc1545,4555,13,20278470,d,4232.86631565511,2973.2679641321965,1
PHerc1545,4555,14,20279470,a,4252.213081190155,2987.6691832131696,1
PHerc1545,4555,14,20279470,b,4236.213081190155,2960.6691832131696,1
PHerc1545,4555,14,20279470,c,4252.213081190155,2987.6691832131696,1
PHerc1545,4555,14,20279470,d,4236.405993382571,2960.3143188489503,1
PHerc1545,4555,15,20280470,a,4256.291109675093,2968.9917246916434,1
PHerc1545,4555,15,20280470,b,4186.291109675093,3097.9917246916434,1
PHerc1545,4555,15,20280470,c,4256.113625227654,2968.9434596592205,1
PHerc1545,4555,15,20280470,d,4237.291109675093,2943.9917246916434,1
PHerc1545,4555,16,20281470,a,4238.696863077588,3109.278445984654,1
PHerc1545,4555,16,20281470,b,4200.696863077588,2954.278445984654,1
PHerc1545,4555,16,20281470,c,4238.696863077588,3109.278445984654,1
PHerc1545,4555,16,20281470,d,4200.696863077588,2954.278445984654,1
PHerc1545,4555,17,20282470,a,4232.383777901067,3145.1569540765786,1
PHerc1545,4555,17,20282470,b,4229.383777901067,2958.1569540765786,1
PHerc1545,4555,17,20282470,c,4232.383777901067,3145.1569540765786,1
PHerc1545,4555,17,20282470,d,4229.383777901067,2958.1569540765786,1
PHerc1545,4555,18,20283470,a,4245.726717981639,3006.9539605329746,1
PHerc1545,4555,18,20283470,b,4219.726717981639,2954.9539605329746,1
PHerc1545,4555,18,20283470,c,4245.006593168978,3007.0735367001225,1
PHerc1545,4555,18,20283470,d,4219.006593168978,2955.0735367001225,1
PHerc1545,4555,19,20284470,a,4238.788025870635,3107.1488614240957,1
PHerc1545,4555,19,20284470,b,4216.788025870635,3092.1488614240957,1
PHerc1545,4555,19,20284470,c,4238.83537954918,3106.9730563671083,1
PHerc1545,4555,19,20284470,d,4259.83537954918,2945.9730563671083,1
PHerc1545,5225,0,20266140,a,4510.80497147691,3297.2665553930756,1
PHerc1545,5225,0,20266140,b,4516.80497147691,3291.2665553930756,1
PHerc1545,5225,0,20266140,c,4510.127664437123,3297.48170732805,1
PHerc1545,5225,0,20266140,d,4516.946024214638,3291.0937830867183,1
PHerc1545,5225,1,20267140,a,4372.552210975485,3351.654540151715,1
PHerc1545,5225,1,20267140,b,4559.552210975485,3287.654540151715,1
PHerc1545,5225,1,20267140,c,4372.552210975485,3351.654540151715,1
PHerc1545,5225,1,20267140,d,4559.578609319774,3287.5676033712784,1
PHerc1545,5225,2,20268140,a,4378.600210768044,3347.0644911917057,1
PHerc1545,5225,2,20268140,b,4422.600210768044,3314.0644911917057,1
PHerc1545,5225,2,20268140,c,4378.696622375656,3347.7040205848148,1
PHerc1545,5225,2,20268140,d,4422.166050006129,3314.253714787132,1
PHerc1545,5225,3,20269140,a,4377.934313683374,3297.255169161737,1
PHerc1545,5225,3,20269140,b,4550.934313683374,3312.255169161737,1
PHerc1545,5225,3,20269140,c,4377.934313683374,3297.255169161737,1
PHerc1545,5225,3,20269140,d,4551.5062360764905,3310.978198076417,1
PHerc1545,5225,4,20270140,a,4398.965252991911,3338.2329767432966,1
PHerc1545,5225,4,20270140,b,4537.965252991911,3292.2329767432966,1
PHerc1545,5225,4,20270140,c,4398.965252991911,3338.2329767432966,1
PHerc1545,5225,4,20270140,d,4538.088368412331,3292.5127952729044,1
PHerc1545,5225,5,20271140,a,4361.867306719374,3311.369388422234,1
PHerc1545,5225,5,20271140,b,4558.867306719374,3297.369388422234,1
PHerc1545,5225,5,20271140,c,4399.867306719374,3334.369388422234,1
PHerc1545,5225,5,20271140,d,4559.8140380229925,3297.5871136498963,1
PHerc1545,5225,6,20272140,a,4350.833216909037,3319.3796774078373,1
PHerc1545,5225,6,20272140,b,4550.833216909037,3292.3796774078373,1
PHerc1545,5225,6,20272140,c,4350.833216909037,3319.3796774078373,1
PHerc1545,5225,6,20272140,d,4551.291721688055,3292.6621678308434,1
PHerc1545,5225,7,20273140,a,4355.755810798938,3309.9699122790144,1
PHerc1545,5225,7,20273140,b,4547.755810798938,3292.9699122790144,1
PHerc1545,5225,7,20273140,c,4355.951535381125,3310.171387252744,1
PHerc1545,5225,7,20273140,d,4547.701728774788,3292.3603141762474,1
PHerc1545,5225,8,20274140,a,4450.24482891939,3323.575512387532,1
PHerc1545,5225,8,20274140,b,4529.24482891939,3334.575512387532,1
PHerc1545,5225,8,20274140,c,4450.7059215680765,3323.2255166558175,1
PHerc1545,5225,8,20274140,d,4529.7059215680765,3334.2255166558175,1
PHerc1545,5225,9,20275140,a,4515.905667108163,3305.091383916638,1
PHerc1545,5225,9,20275140,b,4553.905667108163,3315.091383916638,1
PHerc1545,5225,9,20275140,c,4515.905667108163,3305.091383916638,1
PHerc1545,5225,9,20275140,d,4553.905667108163,3315.091383916638,1
PHerc1545,5225,10,20276140,a,4534.978004897515,3308.9491762176617,1
PHerc1545,5225,10,20276140,b,4561.978004897515,3310.9491762176617,1
PHerc1545,5225,10,20276140,c,4535.333811871407,3308.8292504764026,1
PHerc1545,5225,10,20276140,d,4561.242016764208,3311.2393519040243,1
PHerc1545,5225,11,20277140,a,4554.988108009595,3299.1565133463564,1
PHerc1545,5225,11,20277140,b,4579.988108009595,3300.1565133463564,1
PHerc1545,5225,11,20277140,c,4554.988108009595,3299.1565133463564,1
PHerc1545,5225,11,20277140,d,4579.9402699485345,3299.9574031534703,1
PHerc1545,5225,12,20278140,a,4401.973643061227,3312.2134283784844,1
PHerc1545,5225,12,20278140,b,4463.973643061227,3325.2134283784844,1
PHerc1545,5225,12,20278140,c,4402.9633128219475,3312.9545198830956,1
PHerc1545,5225,12,20278140,d,4463.823134313465,3326.0580307617356,1
PHerc1545,5225,13,20279140,a,4035.171855688205,3238.614314168929,1
PHerc1545,5225,13,20279140,b,4567.171855688205,3294.614314168929,1
PHerc1545,5225,13,20279140,c,4446.908097781529,3341.3811672526995,1
PHerc1545,5225,13,20279140,d,4567.908097781529,3295.3811672526995,1
PHerc1545,5225,14,20280140,a,4538.081326857292,3284.4804865364827,1
PHerc1545,5225,14,20280140,b,4547.081326857292,3284.4804865364827,1
PHerc1545,5225,14,20280140,c,4538.364996669668,3283.871555542118,1
PHerc1545,5225,14,20280140,d,4546.364996669668,3283.871555542118,1
PHerc1545,5225,15,20281140,a,4241.643223366533,3324.39785181116,1
PHerc1545,5225,15,20281140,b,4585.643223366533,3300.39785181116,1
PHerc1545,5225,15,20281140,c,4357.643223366533,3320.39785181116,1
PHerc1545,5225,15,20281140,d,4585.643223366533,3300.39785181116,1
PHerc1545,5225,16,20282140,a,4453.695892828907,3327.4924351355485,1
PHerc1545,5225,16,20282140,b,4569.695892828907,3313.4924351355485,1
PHerc1545,5225,16,20282140,c,4454.745278197664,3326.9564222671856,1
PHerc1545,5225,16,20282140,d,4569.745278197664,3312.9564222671856,1
PHerc1545,5225,17,20283140,a,4438.504685463798,3323.2525156473744,1
PHerc1545,5225,17,20283140,b,4563.504685463798,3293.2525156473744,1
PHerc1545,5225,17,20283140,c,4428.634165807162,3300.801797002907,1
PHerc1545,5225,17,20283140,d,4563.646093021953,3292.5258766534535,1
PHerc1545,5225,18,20284140,a,4043.0532734313983,3259.5788262083242,1
PHerc1545,5225,18,20284140,b,4533.053273431398,3280.5788262083242,1
PHerc1545,5225,18,20284140,c,4398.205850630454,3295.413905010646,1
PHerc1545,5225,18,20284140,d,4533.205850630454,3280.413905010646,1
PHerc1545,5225,19,20285140,a,4399.954740384861,3311.598191994003,1
PHerc1545,5225,19,20285140,b,4555.954740384861,3284.598191994003,1
PHerc1545,5225,19,20285140,c,4400.123037218422,3311.4322145156657,1
PHerc1545,5225,19,20285140,d,4555.123037218422,3284.4322145156657,1
PHerc1545,5895,0,20266810,a,3356.3893647505915,2748.508802869505,1
PHerc1545,5895,0,20266810,b,4029.3893647505915,2972.508802869505,1
PHerc1545,5895,0,20266810,c,3356.531494227597,2748.273817984889,1
PHerc1545,5895,0,20266810,d,4028.7436765988705,2972.803804370557,1
PHerc1545,5895,1,20267810,a,3487.582626587979,2896.490080013695,1
PHerc1545,5895,1,20267810,b,4086.5826265879787,2977.490080013695,1
PHerc1545,5895,1,20267810,c,3488.0752545209157,2896.104618695393,1
PHerc1545,5895,1,20267810,d,4086.74320451084,2977.535734905711,1
PHerc1545,5895,2,20268810,a,3310.775011073058,2714.5745478899976,1
PHerc1545,5895,2,20268810,b,4058.7750110730576,3056.5745478899976,1
PHerc1545,5895,2,20268810,c,3481.8907118221186,2904.9419456321657,1
PHerc1545,5895,2,20268810,d,4058.5129641687895,3056.931006350829,1
PHerc1545,5895,3,20269810,a,3108.6671967578427,2734.0722747300297,1
PHerc1545,5895,3,20269810,b,4010.6671967578422,2958.0722747300297,1
PHerc1545,5895,3,20269810,c,3250.367183756805,2866.1239644737752,1
PHerc1545,5895,3,20269810,d,4009.8615181476544,2957.52262616495,1
PHerc1545,5895,4,20270810,a,2962.9086522253792,2741.6321359860235,1
PHerc1545,5895,4,20270810,b,4049.9086522253792,2965.6321359860235,1
PHerc1545,5895,4,20270810,c,3242.3873910368234,2803.574781745757,1
PHerc1545,5895,4,20270810,d,4050.291246018624,2964.8949956239426,1
PHerc1545,5895,5,20271810,a,2996.048209961165,2735.4194658860665,1
PHerc1545,5895,5,20271810,b,3401.0482099611654,2491.4194658860665,1
PHerc1545,5895,5,20271810,c,3267.423725055914,2871.8210659101,1
